athlete,avg_hr,avg_power,category,classification_confidence,durability_index,duration_min,error,file,ftp_used,intensity_factor,max_power,normalized_power,np_drift_pct,parsed,parser_note,quality_score,subtype,tss
025_Athlete_25,114.7,148.5,STEADY,0.55,,119.0,,025_activity_035.fit,356.8,0.428,201.0,152.7,1.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,36.3
025_Athlete_25,160.8,245.5,UNCLASSIFIED,0.3,,74.0,,025_activity_036.fit,356.8,0.703,320.0,250.8,1.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,unknown,60.9
025_Athlete_25,142.5,204.8,STEADY,0.55,,98.0,,025_activity_037.fit,356.8,0.592,294.0,211.1,-1.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,57.2
025_Athlete_25,170.4,280.8,STEADY,0.5,,51.0,,025_activity_038.fit,356.8,0.806,358.0,287.5,-0.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,55.2
025_Athlete_25,172.7,290.2,STEADY,0.5,,68.0,,025_activity_039.fit,356.8,0.83,360.0,296.2,-1.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,78.1
025_Athlete_25,157.7,238.9,STEADY,0.55,,59.0,,025_activity_040.fit,356.8,0.689,320.0,245.9,-1.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,46.7
025_Athlete_25,158.6,239.9,STEADY,0.55,,99.0,,025_activity_041.fit,356.8,0.689,333.0,246.0,-3.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,78.4
025_Athlete_25,158.8,239.7,STEADY,0.55,,67.0,,025_activity_042.fit,356.8,0.685,313.0,244.5,-2.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,52.4
025_Athlete_25,143.0,205.7,STEADY,0.55,,65.0,,025_activity_043.fit,356.8,0.591,262.0,210.9,-6.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,37.9
025_Athlete_25,177.6,348.0,STEADY,0.5,,84.0,,025_activity_044.fit,356.8,0.997,460.0,355.6,4.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,139.0
025_Athlete_25,117.4,154.3,STEADY,0.55,,95.0,,025_activity_045.fit,356.8,0.444,214.0,158.3,-1.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,31.1
025_Athlete_25,139.8,198.8,STEADY,0.55,99.6,138.0,,025_activity_046.fit,356.8,0.574,293.0,204.7,-0.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.88,endurance_z2,75.7
025_Athlete_25,169.7,274.1,STEADY,0.5,,68.0,,025_activity_047.fit,356.8,0.785,343.0,280.2,-4.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,69.9
025_Athlete_25,140.8,201.2,STEADY,0.55,,72.0,,025_activity_048.fit,356.8,0.577,272.0,205.8,-1.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,39.9
025_Athlete_25,140.7,200.9,STEADY,0.55,99.4,143.0,,025_activity_049.fit,356.8,0.576,261.0,205.5,-0.8,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,79.0
025_Athlete_25,114.3,147.3,STEADY,0.55,,65.0,,025_activity_050.fit,356.8,0.424,191.0,151.2,-1.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,19.5
026_Athlete_26,169.3,466.6,STEADY,0.5,99.9,171.0,,026_activity_001.fit,477.3,1.0,620.0,477.5,-0.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,285.2
026_Athlete_26,111.0,203.6,STEADY,0.55,97.7,124.0,,026_activity_002.fit,477.3,0.436,276.0,208.1,-1.8,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,39.3
026_Athlete_26,132.4,266.9,STEADY,0.55,,71.0,,026_activity_003.fit,477.3,0.576,369.0,275.1,1.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,39.3
026_Athlete_26,163.1,381.9,STEADY,0.5,103.7,133.0,,026_activity_004.fit,477.3,0.82,510.0,391.4,3.8,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,149.1
026_Athlete_26,151.8,328.8,UNCLASSIFIED,0.3,101.5,164.0,,026_activity_005.fit,477.3,0.71,477.0,339.0,3.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,unknown,137.9
026_Athlete_26,169.4,471.5,STEADY,0.5,,93.0,,026_activity_006.fit,477.3,1.014,627.0,484.2,-1.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,159.5
026_Athlete_26,135.5,275.9,STEADY,0.55,,89.0,,026_activity_007.fit,477.3,0.596,411.0,284.3,11.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,52.6
026_Athlete_26,133.2,269.2,STEADY,0.55,,65.0,,026_activity_008.fit,477.3,0.577,346.0,275.6,1.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,36.1
026_Athlete_26,163.2,380.7,STEADY,0.5,97.5,168.0,,026_activity_009.fit,477.3,0.818,515.0,390.3,-2.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,187.2
026_Athlete_26,110.0,200.5,STEADY,0.55,,114.0,,026_activity_010.fit,477.3,0.429,266.0,204.9,2.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,35.0
026_Athlete_26,107.8,194.4,STEADY,0.55,,45.0,,026_activity_011.fit,477.3,0.421,261.0,201.0,-1.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,13.3
026_Athlete_26,135.8,277.5,STEADY,0.55,,96.0,,026_activity_012.fit,477.3,0.592,349.0,282.6,0.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,56.1
026_Athlete_26,109.7,200.6,STEADY,0.55,,78.0,,026_activity_013.fit,477.3,0.432,275.0,206.1,4.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,24.2
026_Athlete_26,110.2,200.8,STEADY,0.55,104.7,144.0,,026_activity_014.fit,477.3,0.432,298.0,206.3,3.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,44.8
026_Athlete_26,168.9,466.9,STEADY,0.5,,110.0,,026_activity_015.fit,477.3,1.003,627.0,478.8,2.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,184.5
026_Athlete_26,112.2,207.8,STEADY,0.55,,116.0,,026_activity_016.fit,477.3,0.445,266.0,212.5,2.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,38.3
026_Athlete_26,110.3,201.5,STEADY,0.55,91.5,157.0,,026_activity_017.fit,477.3,0.436,301.0,208.0,-6.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,49.7
026_Athlete_26,169.7,472.2,STEADY,0.5,,68.0,,026_activity_018.fit,477.3,1.009,602.0,481.6,-1.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,115.4
026_Athlete_26,135.5,276.3,STEADY,0.55,,118.0,,026_activity_019.fit,477.3,0.594,398.0,283.6,0.8,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,69.4
026_Athlete_26,108.9,197.4,STEADY,0.55,,88.0,,026_activity_020.fit,477.3,0.428,275.0,204.5,-0.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,26.9
026_Athlete_26,159.5,367.0,STEADY,0.5,,78.0,,026_activity_021.fit,477.3,0.793,504.0,378.6,-4.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,81.8
026_Athlete_26,169.4,468.3,STEADY,0.5,,97.0,,026_activity_022.fit,477.3,1.005,627.0,479.6,-4.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,163.2
026_Athlete_26,110.7,203.5,STEADY,0.55,101.3,121.0,,026_activity_023.fit,477.3,0.437,284.0,208.5,1.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,38.5
026_Athlete_26,110.3,202.0,STEADY,0.55,,70.0,,026_activity_024.fit,477.3,0.436,309.0,208.1,-1.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,22.2
026_Athlete_26,151.5,326.0,STEADY,0.55,101.3,160.0,,026_activity_025.fit,477.3,0.697,436.0,332.7,-0.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,129.6
026_Athlete_26,111.0,203.2,STEADY,0.55,,54.0,,026_activity_026.fit,477.3,0.439,282.0,209.6,-2.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,17.4
026_Athlete_26,161.7,373.9,STEADY,0.5,,65.0,,026_activity_027.fit,477.3,0.805,519.0,384.3,-1.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,70.2
026_Athlete_26,150.2,323.7,UNCLASSIFIED,0.3,,93.0,,026_activity_028.fit,477.3,0.702,458.0,335.2,4.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,unknown,76.5
026_Athlete_26,162.0,377.2,STEADY,0.5,,87.0,,026_activity_029.fit,477.3,0.81,488.0,386.8,-1.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,95.2
026_Athlete_26,112.0,207.1,STEADY,0.55,,117.0,,026_activity_030.fit,477.3,0.444,296.0,212.0,5.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,38.5
026_Athlete_26,133.7,270.8,STEADY,0.55,,111.0,,026_activity_031.fit,477.3,0.582,369.0,278.0,1.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,62.8
026_Athlete_26,164.3,384.7,STEADY,0.5,,97.0,,026_activity_032.fit,477.3,0.822,489.0,392.4,2.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,109.3
026_Athlete_26,161.9,379.4,STEADY,0.5,,86.0,,026_activity_033.fit,477.3,0.819,534.0,390.9,3.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,96.1
026_Athlete_26,134.7,273.0,STEADY,0.55,,46.0,,026_activity_034.fit,477.3,0.586,373.0,279.9,-1.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,26.4
026_Athlete_26,168.8,466.8,STEADY,0.5,,59.0,,026_activity_035.fit,477.3,1.003,627.0,478.9,0.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,99.0
026_Athlete_26,169.0,464.8,STEADY,0.5,102.2,124.0,,026_activity_036.fit,477.3,0.997,627.0,476.1,1.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,205.6
026_Athlete_26,134.4,272.8,STEADY,0.55,,80.0,,026_activity_037.fit,477.3,0.59,406.0,281.7,8.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,46.4
026_Athlete_26,161.7,378.0,STEADY,0.5,101.2,168.0,,026_activity_038.fit,477.3,0.816,529.0,389.6,2.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,186.6
026_Athlete_26,162.6,375.5,STEADY,0.5,99.9,170.0,,026_activity_039.fit,477.3,0.806,514.0,384.5,0.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,183.9
026_Athlete_26,161.1,374.7,STEADY,0.5,,108.0,,026_activity_040.fit,477.3,0.81,511.0,386.5,2.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,118.0
026_Athlete_26,169.3,473.9,STEADY,0.5,,93.0,,026_activity_041.fit,477.3,1.019,627.0,486.3,-5.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,160.9
026_Athlete_26,111.0,203.8,STEADY,0.55,100.2,165.0,,026_activity_042.fit,477.3,0.44,282.0,209.9,0.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,53.2
026_Athlete_26,153.1,332.0,UNCLASSIFIED,0.3,,74.0,,026_activity_043.fit,477.3,0.717,458.0,342.1,-4.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,unknown,63.4
026_Athlete_26,162.9,384.4,STEADY,0.5,,72.0,,026_activity_044.fit,477.3,0.829,520.0,395.6,-1.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,82.5
026_Athlete_26,136.3,278.2,STEADY,0.55,96.9,175.0,,026_activity_045.fit,477.3,0.599,385.0,285.8,-1.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,104.6
026_Athlete_26,161.4,372.1,STEADY,0.5,,78.0,,026_activity_046.fit,477.3,0.8,495.0,381.6,-4.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,83.1
026_Athlete_26,111.0,204.3,STEADY,0.55,,111.0,,026_activity_047.fit,477.3,0.442,293.0,210.9,2.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,36.1
026_Athlete_26,163.0,379.4,STEADY,0.5,,116.0,,026_activity_048.fit,477.3,0.815,519.0,388.9,2.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,128.4
026_Athlete_26,138.0,283.1,STEADY,0.55,,68.0,,026_activity_049.fit,477.3,0.606,363.0,289.3,-2.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,41.6
026_Athlete_26,151.5,329.8,UNCLASSIFIED,0.3,,66.0,,026_activity_050.fit,477.3,0.713,465.0,340.4,3.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,unknown,56.0
027_Athlete_27,157.0,336.3,STEADY,0.5,,110.0,,027_activity_001.fit,365.8,0.98,468.0,358.5,-1.8,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,176.1
027_Athlete_27,110.8,149.2,STEADY,0.55,,91.0,,027_activity_002.fit,365.8,0.42,197.0,153.5,-0.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,26.7
027_Athlete_27,134.5,205.2,STEADY,0.55,,68.0,,027_activity_003.fit,365.8,0.578,293.0,211.3,3.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,37.8
027_Athlete_27,133.8,203.3,STEADY,0.55,,116.0,,027_activity_004.fit,365.8,0.569,269.0,208.0,1.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,62.5
027_Athlete_27,113.1,153.5,STEADY,0.55,,60.0,,027_activity_005.fit,365.8,0.429,196.0,156.9,-4.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,18.4
027_Athlete_27,132.9,201.2,STEADY,0.55,,98.0,,027_activity_006.fit,365.8,0.568,281.0,207.8,-1.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,52.7
027_Athlete_27,166.0,344.9,STEADY,0.5,,74.0,,027_activity_007.fit,365.8,0.965,452.0,353.2,-3.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,115.0
027_Athlete_27,151.0,247.2,STEADY,0.55,,98.0,,027_activity_008.fit,365.8,0.695,332.0,254.2,0.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,78.9
027_Athlete_27,164.9,339.7,STEADY,0.5,,54.0,,027_activity_009.fit,365.8,0.954,433.0,349.0,1.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,81.9
027_Athlete_27,111.1,149.9,STEADY,0.55,,98.0,,027_activity_010.fit,365.8,0.422,210.0,154.4,-1.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,29.1
027_Athlete_27,112.3,152.4,STEADY,0.55,,94.0,,027_activity_011.fit,365.8,0.428,209.0,156.4,-1.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,28.6
027_Athlete_27,110.5,148.3,STEADY,0.55,97.4,138.0,,027_activity_012.fit,365.8,0.418,215.0,152.7,0.8,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,40.1
027_Athlete_27,160.1,279.3,STEADY,0.5,,119.0,,027_activity_013.fit,365.8,0.781,372.0,285.5,-2.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,120.8
027_Athlete_27,112.4,153.0,STEADY,0.55,,100.0,,027_activity_014.fit,365.8,0.431,214.0,157.5,3.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,30.9
027_Athlete_27,135.2,206.3,STEADY,0.55,101.2,131.0,,027_activity_015.fit,365.8,0.578,300.0,211.6,0.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,73.0
027_Athlete_27,150.9,247.7,STEADY,0.55,,97.0,,027_activity_016.fit,365.8,0.695,368.0,254.4,-0.8,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,78.2
027_Athlete_27,166.2,360.3,STEADY,0.5,,57.0,,027_activity_017.fit,365.8,1.018,468.0,372.2,0.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,98.4
027_Athlete_27,135.1,207.0,STEADY,0.55,101.5,150.0,,027_activity_018.fit,365.8,0.579,280.0,211.6,1.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,83.7
027_Athlete_27,150.2,245.5,STEADY,0.55,102.7,136.0,,027_activity_019.fit,365.8,0.689,336.0,252.1,1.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,107.7
027_Athlete_27,111.1,149.8,STEADY,0.55,101.8,167.0,,027_activity_020.fit,365.8,0.421,216.0,154.0,3.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,49.3
027_Athlete_27,133.9,203.3,STEADY,0.55,,83.0,,027_activity_021.fit,365.8,0.57,276.0,208.4,-1.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,44.9
027_Athlete_27,165.7,346.6,STEADY,0.5,,107.0,,027_activity_022.fit,365.8,0.971,442.0,355.2,-3.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,168.2
027_Athlete_27,112.2,153.0,STEADY,0.55,,110.0,,027_activity_023.fit,365.8,0.431,213.0,157.7,2.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,34.1
027_Athlete_27,148.5,242.4,STEADY,0.55,,93.0,,027_activity_024.fit,365.8,0.687,354.0,251.1,5.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,73.1
027_Athlete_27,110.8,148.9,STEADY,0.55,100.7,141.0,,027_activity_025.fit,365.8,0.42,223.0,153.6,-1.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,41.4
027_Athlete_27,148.8,240.3,STEADY,0.55,96.7,164.0,,027_activity_026.fit,365.8,0.674,329.0,246.6,-1.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,124.2
027_Athlete_27,165.7,351.0,STEADY,0.5,,102.0,,027_activity_027.fit,365.8,0.989,468.0,361.6,3.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,166.2
027_Athlete_27,158.5,274.3,STEADY,0.5,,103.0,,027_activity_028.fit,365.8,0.77,398.0,281.5,-4.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,101.7
027_Athlete_27,165.4,349.3,STEADY,0.5,,101.0,,027_activity_029.fit,365.8,0.983,468.0,359.5,-1.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,162.6
027_Athlete_27,166.0,356.7,STEADY,0.5,106.5,174.0,,027_activity_030.fit,365.8,1.003,468.0,367.1,2.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,292.0
027_Athlete_27,110.1,148.0,STEADY,0.55,,81.0,,027_activity_031.fit,365.8,0.417,203.0,152.4,-4.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,23.4
027_Athlete_27,129.0,198.4,STEADY,0.55,,102.0,,027_activity_032.fit,365.8,0.579,293.0,211.7,0.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,56.9
027_Athlete_27,159.3,280.5,STEADY,0.5,,94.0,,027_activity_033.fit,365.8,0.792,391.0,289.6,3.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,98.2
027_Athlete_27,165.9,339.6,STEADY,0.5,,102.0,,027_activity_034.fit,365.8,0.951,451.0,347.8,-1.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,153.7
027_Athlete_27,160.6,285.4,STEADY,0.5,101.4,138.0,,027_activity_035.fit,365.8,0.801,387.0,293.0,1.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,147.5
027_Athlete_27,161.2,285.4,STEADY,0.5,,84.0,,027_activity_036.fit,365.8,0.798,403.0,291.9,1.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,89.1
027_Athlete_27,159.9,281.5,STEADY,0.5,,67.0,,027_activity_037.fit,365.8,0.79,392.0,288.9,2.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,69.7
027_Athlete_27,112.0,151.4,STEADY,0.55,,108.0,,027_activity_038.fit,365.8,0.427,217.0,156.3,-4.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,32.9
027_Athlete_27,166.5,343.6,STEADY,0.5,,60.0,,027_activity_039.fit,365.8,0.959,438.0,350.8,-1.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,92.0
027_Athlete_27,150.1,244.9,STEADY,0.55,,116.0,,027_activity_040.fit,365.8,0.689,344.0,252.0,0.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,91.8
027_Athlete_27,166.3,354.7,STEADY,0.5,,74.0,,027_activity_041.fit,365.8,0.988,454.0,361.6,-0.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,120.5
027_Athlete_27,150.2,244.0,STEADY,0.55,99.0,144.0,,027_activity_042.fit,365.8,0.681,360.0,249.2,0.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,111.4
027_Athlete_27,149.5,241.8,STEADY,0.55,,66.0,,027_activity_043.fit,365.8,0.674,327.0,246.6,1.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,50.0
027_Athlete_27,151.2,249.4,UNCLASSIFIED,0.3,100.1,145.0,,027_activity_044.fit,365.8,0.704,350.0,257.5,0.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,unknown,119.8
027_Athlete_27,160.4,286.0,STEADY,0.5,,118.0,,027_activity_045.fit,365.8,0.804,400.0,294.2,0.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,127.2
027_Athlete_27,159.2,280.4,STEADY,0.5,99.6,156.0,,027_activity_046.fit,365.8,0.79,386.0,289.0,0.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,162.3
027_Athlete_27,112.3,152.9,STEADY,0.55,,44.0,,027_activity_047.fit,365.8,0.429,202.0,156.9,4.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,13.5
027_Athlete_27,136.1,208.1,STEADY,0.55,,59.0,,027_activity_048.fit,365.8,0.581,267.0,212.7,1.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,33.2
027_Athlete_27,166.1,343.9,STEADY,0.5,,74.0,,027_activity_049.fit,365.8,0.967,462.0,353.9,-0.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,115.4
027_Athlete_27,150.5,244.7,STEADY,0.55,,105.0,,027_activity_050.fit,365.8,0.683,322.0,249.7,-4.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,81.6
028_Athlete_28,165.5,232.2,STEADY,0.5,101.8,120.0,,028_activity_001.fit,310.4,0.768,329.0,238.3,2.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,117.9
028_Athlete_28,112.4,125.0,STEADY,0.55,94.6,148.0,,028_activity_002.fit,310.4,0.415,180.0,128.8,-2.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,42.5
028_Athlete_28,152.1,199.3,STEADY,0.55,,111.0,,028_activity_003.fit,310.4,0.664,292.0,206.0,-1.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,81.5
028_Athlete_28,165.5,233.9,STEADY,0.5,107.5,172.0,,028_activity_004.fit,310.4,0.774,314.0,240.1,1.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,171.5
028_Athlete_28,135.7,166.6,STEADY,0.55,,113.0,,028_activity_005.fit,310.4,0.552,255.0,171.3,-4.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,57.3
028_Athlete_28,114.3,128.4,STEADY,0.55,,114.0,,028_activity_006.fit,310.4,0.424,169.0,131.6,0.8,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,34.1
028_Athlete_28,155.4,203.2,STEADY,0.55,,93.0,,028_activity_007.fit,310.4,0.671,300.0,208.3,7.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,69.8
028_Athlete_28,166.3,235.3,STEADY,0.5,,81.0,,028_activity_008.fit,310.4,0.777,341.0,241.1,1.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,81.4
028_Athlete_28,171.4,286.4,STEADY,0.5,,105.0,,028_activity_009.fit,310.4,0.952,386.0,295.5,-7.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,158.6
